1	1	250	833	140.0
1	1	301	852	139.0
1	1	284	847	130.0
1	1	285	836	146.0
1	1	298	841	135.0
1	1	262	889	144.0
1	1	273	883	140.0
1	1	246	895	148.0
1	1	241	866	152.0
1	1	226	861	153.0
1	1	220	831	142.0
1	1	211	807	134.0
1	1	200	815	148.0
1	1	182	810	147.0
1	1	201	870	149.0
1	1	219	893	143.0
1	1	220	869	145.0
1	1	209	791	136.0
1	1	242	816	125.0
1	1	137	881	139.0
1	1	125	895	155.0
1	1	119	867	141.0
1	1	106	860	122.0
1	1	101	846	140.0
1	1	115	834	143.0
1	1	129	841	140.0
1	1	105	812	123.0
1	1	87	876	139.0
1	1	86	864	146.0
1	1	51	866	150.0
1	1	59	879	146.0
1	1	72	886	145.0
1	1	56	895	131.0
1	1	21	878	139.0
1	1	24	863	146.0
1	1	9	888	141.0
1	1	10	859	135.0
1	1	3	878	136.0
1	1	44	848	146.0
1	1	48	828	153.0
1	1	24	838	150.0
1	1	44	813	146.0
1	1	22	801	147.0
1	1	26	789	134.0
1	1	9	794	137.0
1	1	3	783	147.0
1	1	8	767	142.0
1	1	7	754	139.0
1	1	23	754	140.0
1	1	26	773	144.0
1	1	73	793	132.0
1	1	93	800	145.0
1	1	98	768	150.0
1	1	91	786	139.0
1	1	85	770	144.0
1	1	73	781	138.0
1	1	67	764	141.0
1	1	15	733	132.0
1	1	12	714	141.0
1	1	2	702	148.0
1	1	8	662	147.0
1	1	94	752	147.0
1	1	93	692	143.0
1	1	96	705	145.0
1	1	96	676	150.0
1	1	100	661	112.0
1	1	123	672	135.0
1	1	89	649	135.0
1	1	109	638	136.0
1	1	89	623	135.0
1	1	110	604	143.0
1	1	80	579	147.0
1	1	313	834	123.0
1	1	141	788	142.0
1	1	103	882	145.0
1	1	114	710	139.0
1	1	102	731	128.0
1	1	80	663	147.0
1	1	56	840	143.0
1	1	71	824	152.0
1	1	87	822	141.0
1	1	137	866	145.0
1	1	58	788	141.0
2	1	54	21	98.0
8	1	5	570	138.0
8	1	194	444	146.0
8	1	346	361	137.0
8	1	305	332	114.0
8	1	204	385	153.0
1	2	39	139	140.0
1	2	47	116	137.0
1	3	31	120	134.0
1	3	402	428	119.0
1	4	52	182	139.0
1	4	27	178	147.0
1	4	237	555	120.0
1	5	380	465	143.0
1	6	18	197	154.0
1	6	146	748	111.0
1	6	163	789	151.0
1	6	87	563	141.0
1	6	115	692	143.0
1	6	127	644	153.0
1	7	195	444	140.0
1	8	163	793	142.0
1	8	56	837	158.0
1	8	86	821	150.0
1	8	76	742	142.0
1	9	308	327	144.0
1	9	409	563	150.0
1	9	200	710	133.0
1	9	202	673	141.0
1	9	143	828	154.0
1	10	123	124	136.0
1	11	137	865	157.0
1	11	201	869	151.0
1	11	22	893	153.0
1	11	9	830	153.0
1	11	113	710	156.0
1	12	41	234	140.0
1	12	456	873	141.0
1	12	313	835	129.0
1	12	74	741	145.0
2	12	113	616	137.0
1	13	101	557	131.0
1	13	133	647	135.0
1	13	415	669	139.0
1	13	375	677	132.0
1	13	71	828	154.0
1	13	77	811	126.0
1	14	367	498	149.0
1	14	98	553	152.0
1	14	194	795	151.0
1	14	163	852	154.0
1	14	121	880	156.0
1	16	41	256	4.0
1	16	257	706	146.0
1	17	450	323	158.0
1	17	464	583	157.0
1	17	367	497	131.0
1	17	376	680	144.0
1	17	167	876	141.0
1	17	74	718	145.0
1	18	165	825	148.0
1	18	123	880	148.0
1	19	348	359	136.0
1	19	410	564	144.0
1	20	52	194	150.0
1	20	45	256	140.0
1	20	76	856	156.0
1	20	74	899	147.0
1	20	36	803	160.0
1	20	86	725	147.0
8	20	393	490	130.0
1	21	204	380	139.0
1	21	454	618	163.0
1	21	193	427	139.0
1	22	61	36	127.0
1	22	456	870	147.0
1	22	101	883	161.0
1	22	116	693	145.0
1	22	115	615	147.0
1	23	258	708	132.0
1	24	52	22	101.0
1	24	142	788	152.0
1	24	219	847	154.0
1	24	60	787	141.0
1	24	107	779	144.0
1	24	97	705	142.0
1	24	80	664	152.0
1	25	55	164	129.0
1	25	449	305	151.0
1	25	417	670	138.0
8	25	136	531	123.0
1	26	172	610	164.0
1	26	192	430	145.0
1	26	316	841	171.0
1	26	199	834	164.0
8	26	385	445	147.0
1	27	135	530	146.0
1	27	149	645	153.0
1	28	162	813	179.0
8	28	366	394	162.0
1	29	49	279	139.0
1	29	201	358	127.0
1	29	207	407	133.0
1	29	365	386	144.0
1	29	394	487	133.0
1	29	410	575	144.0
1	29	188	856	124.0
1	29	241	864	155.0
1	30	48	131	141.0
1	30	349	366	155.0
1	30	376	672	158.0
1	31	18	17	120.0
1	31	116	180	132.0
1	31	40	160	121.0
1	31	271	223	103.0
1	31	196	635	132.0
1	31	424	607	137.0
1	31	309	861	113.0
1	31	219	841	136.0
1	31	124	816	137.0
1	31	5	841	125.0
1	31	107	789	146.0
1	31	72	832	125.0
1	31	57	848	142.0
1	32	438	285	160.0
1	34	423	885	121.0
1	34	243	886	150.0
1	34	237	842	142.0
1	35	386	439	127.0
1	35	292	783	138.0
1	35	186	884	141.0
1	35	143	797	140.0
1	36	132	91	146.0
1	36	313	704	158.0
1	36	180	700	155.0
1	36	48	881	160.0
1	36	81	807	149.0
1	36	109	794	162.0
1	36	122	769	158.0
1	37	314	693	143.0
1	37	265	822	135.0
1	37	230	775	142.0
1	37	337	803	142.0
1	37	186	881	147.0
1	37	150	646	143.0
1	37	76	746	138.0
1	38	46	308	144.0
1	38	395	488	129.0
1	38	136	633	143.0
1	38	138	774	145.0
1	38	240	887	151.0
1	38	165	855	148.0
1	39	366	442	146.0
1	40	79	399	134.0
1	40	339	797	150.0
1	40	237	837	146.0
1	40	61	853	158.0
1	40	8	803	145.0
1	40	9	815	141.0
1	41	411	577	153.0
1	41	410	591	148.0
1	42	466	554	155.0
1	42	411	592	123.0
1	42	264	788	140.0
1	42	203	847	144.0
1	42	228	774	144.0
1	42	164	843	142.0
1	42	106	830	142.0
1	42	35	819	150.0
1	42	81	702	135.0
1	42	130	711	133.0
1	42	189	549	135.0
1	43	34	204	149.0
1	43	429	581	160.0
1	44	79	397	112.0
1	44	430	583	140.0
1	45	312	748	156.0
1	45	289	758	161.0
1	45	151	863	159.0
1	46	143	429	143.0
1	46	210	408	142.0
1	46	210	769	134.0
1	47	42	296	135.0
1	47	39	184	148.0
1	47	365	443	148.0
1	47	145	564	143.0
1	47	210	772	129.0
1	47	78	754	156.0
1	47	75	713	149.0
1	47	129	707	143.0
1	48	194	412	127.0
1	48	400	431	120.0
1	48	312	736	139.0
1	48	293	779	158.0
1	48	317	781	155.0
1	48	175	803	134.0
1	49	296	800	161.0
1	49	261	857	156.0
1	49	209	857	154.0
1	49	75	835	151.0
1	49	125	793	148.0
8	49	314	689	148.0
1	50	43	24	127.0
1	50	39	182	153.0
1	50	295	801	164.0
1	51	114	135	143.0
1	51	377	427	135.0
1	51	80	398	137.0
1	51	478	529	163.0
1	51	192	611	148.0
1	51	146	427	145.0
1	51	241	853	141.0
1	51	226	865	151.0
1	51	135	630	139.0
8	51	11	559	141.0
8	51	247	535	142.0
1	52	52	135	140.0
1	52	318	325	128.0
1	52	423	607	154.0
1	52	346	812	154.0
1	53	36	201	134.0
1	53	248	534	125.0
1	53	247	633	147.0
1	53	248	649	142.0
1	53	188	653	93.0
1	53	93	839	137.0
1	53	79	755	147.0
1	54	361	679	133.0
1	54	438	819	165.0
1	54	210	467	138.0
1	54	6	632	150.0
1	56	282	357	156.0
1	56	424	820	173.0
1	56	77	554	160.0
1	56	43	556	145.0
1	56	175	640	154.0
1	56	208	850	158.0
1	56	139	764	168.0
1	56	50	788	152.0
1	57	443	615	163.0
1	57	337	798	145.0
1	58	277	256	133.0
1	58	194	454	123.0
1	59	230	166	133.0
1	59	371	636	135.0
1	59	126	791	155.0
1	59	124	567	145.0
8	59	352	377	151.0
1	60	55	42	129.0
1	60	191	363	137.0
1	60	316	781	151.0
1	60	146	815	151.0
1	60	21	855	146.0
1	61	156	318	149.0
1	61	264	781	166.0
1	61	27	25	132.0
1	61	314	325	147.0
1	62	294	283	129.0
1	62	361	678	140.0
1	62	257	860	149.0
1	62	103	870	142.0
1	62	80	891	137.0
1	62	41	898	144.0
1	62	59	807	144.0
1	62	144	564	141.0
1	63	433	492	146.0
1	63	47	240	131.0
1	63	44	555	135.0
1	63	188	547	135.0
1	63	297	321	136.0
1	63	178	676	153.0
1	63	225	864	150.0
1	63	174	797	132.0
1	64	47	241	149.0
1	65	109	154	154.0
1	65	423	565	147.0
1	65	184	330	138.0
1	65	326	664	147.0
1	65	392	637	148.0
1	65	199	887	154.0
1	65	22	823	141.0
1	66	355	369	147.0
1	66	422	467	147.0
1	66	392	638	154.0
1	67	262	719	139.0
1	67	423	788	136.0
1	67	174	504	138.0
1	67	264	839	133.0
1	67	224	877	120.0
1	67	99	608	135.0
1	68	414	678	144.0
1	69	92	5	145.0
1	69	76	2	138.0
1	69	122	856	157.0
1	70	125	48	135.0
1	70	178	43	128.0
1	70	192	364	142.0
1	70	348	708	147.0
1	70	396	738	153.0
1	70	194	412	135.0
1	70	74	513	143.0
1	70	346	814	147.0
1	70	142	885	154.0
1	71	147	699	141.0
1	71	142	739	132.0
1	71	206	830	150.0
1	71	177	815	153.0
1	71	46	868	149.0
1	71	50	792	134.0
1	71	12	900	132.0
8	71	145	427	134.0
1	72	107	14	134.0
1	72	406	552	150.0
1	72	423	771	162.0
1	72	198	383	138.0
1	73	295	319	137.0
1	73	363	459	140.0
1	73	180	811	154.0
1	73	146	696	150.0
1	73	124	861	142.0
1	73	146	809	142.0
1	74	326	664	153.0
1	74	435	867	173.0
1	74	450	876	169.0
1	74	422	824	173.0
1	74	55	47	138.0
1	74	123	532	151.0
1	74	423	469	157.0
1	75	196	111	124.0
1	75	195	452	127.0
1	76	140	119	141.0
1	76	67	363	151.0
1	76	199	383	148.0
1	76	420	639	151.0
1	76	379	796	158.0
1	76	50	168	139.0
1	76	432	653	163.0
1	76	195	686	149.0
1	76	143	736	141.0
1	76	163	836	152.0
1	76	95	689	155.0
1	76	77	565	148.0
1	77	52	207	142.0
1	78	460	589	147.0
1	78	418	653	143.0
1	78	441	801	165.0
1	78	362	459	135.0
1	78	258	691	140.0
1	78	97	765	136.0
1	78	95	630	140.0
1	79	119	24	139.0
1	79	363	722	155.0
1	79	330	836	156.0
1	80	349	708	105.0
1	80	111	844	143.0
1	81	424	840	148.0
1	81	329	837	162.0
1	81	376	662	152.0
1	81	183	840	161.0
1	81	46	847	162.0
1	81	82	785	154.0
1	81	91	809	146.0
1	81	87	673	158.0
1	81	77	727	164.0
1	81	77	863	157.0
1	81	52	815	154.0
2	81	499	512	162.0
8	81	359	489	142.0
1	83	148	583	152.0
1	84	124	7	129.0
1	84	185	329	133.0
1	84	184	394	135.0
1	84	194	465	148.0
1	84	365	720	149.0
1	84	292	865	152.0
1	84	53	814	153.0
1	84	142	738	124.0
1	84	94	739	140.0
8	84	335	359	136.0
1	85	107	176	143.0
1	85	174	857	132.0
1	85	91	812	143.0
1	85	77	727	156.0
1	86	107	178	138.0
1	86	391	501	127.0
1	86	195	479	143.0
1	87	172	83	131.0
1	87	185	393	141.0
1	87	286	716	146.0
1	87	468	886	143.0
1	87	195	463	147.0
1	87	290	868	153.0
1	87	258	886	140.0
1	87	23	883	156.0
1	87	134	842	148.0
1	88	378	648	148.0
1	88	260	692	149.0
1	88	181	251	142.0
1	88	67	360	150.0
1	89	153	53	140.0
1	89	303	311	130.0
1	89	360	489	142.0
8	89	189	534	146.0
1	90	181	251	143.0
1	90	240	620	142.0
1	90	413	677	120.0
1	90	116	633	148.0
1	91	374	664	148.0
1	91	323	345	136.0
1	92	390	502	144.0
1	92	423	773	161.0
1	92	380	649	156.0
1	92	448	880	167.0
1	92	178	880	153.0
1	92	243	851	154.0
1	92	118	885	153.0
8	92	49	582	151.0
1	93	13	522	137.0
1	94	80	13	141.0
1	94	136	195	144.0
1	94	431	653	167.0
1	94	189	534	151.0
1	94	23	800	153.0
1	95	377	392	156.0
1	95	393	408	170.0
1	95	197	804	160.0
1	95	176	855	157.0
1	95	58	890	169.0
1	95	112	846	156.0
1	96	141	184	141.0
1	96	52	151	136.0
1	96	193	480	147.0
1	96	222	829	150.0
2	96	355	389	147.0
1	97	138	5	149.0
1	98	140	11	138.0
1	98	324	679	147.0
1	98	329	720	139.0
1	98	188	498	147.0
1	99	126	163	150.0
1	99	283	279	158.0
1	99	274	798	150.0
1	99	52	210	151.0
1	99	408	628	150.0
1	99	134	839	157.0
1	99	111	867	158.0
1	101	248	804	151.0
2	101	154	478	160.0
2	101	110	555	151.0
2	101	192	621	153.0
2	101	377	751	172.0
2	101	224	827	169.0
2	101	129	692	155.0
2	101	148	581	156.0
2	101	125	580	156.0
8	101	322	346	150.0
2	103	316	739	139.0
2	103	63	63	135.0
2	103	136	486	138.0
2	103	334	360	145.0
2	103	81	818	159.0
2	105	337	851	144.0
2	105	204	598	147.0
2	105	163	672	156.0
2	105	197	805	151.0
8	105	11	521	139.0
1	106	37	41	148.0
2	106	409	627	156.0
2	106	301	841	153.0
2	106	435	868	170.0
2	106	160	877	155.0
2	106	206	829	164.0
2	106	153	890	156.0
2	106	160	651	160.0
2	106	138	665	165.0
8	106	396	528	125.0
1	107	53	193	146.0
1	107	373	485	146.0
2	107	131	38	133.0
2	107	135	147	156.0
2	107	388	624	156.0
2	107	162	878	145.0
2	107	134	873	151.0
2	107	57	890	150.0
2	108	470	505	156.0
2	108	177	612	156.0
2	108	140	602	154.0
2	108	158	651	162.0
2	108	16	774	152.0
1	109	61	61	128.0
2	109	275	801	136.0
2	109	387	622	153.0
2	109	85	895	141.0
2	109	116	599	146.0
2	110	117	101	145.0
2	110	175	482	164.0
2	110	392	478	151.0
2	110	164	713	161.0
2	110	174	823	152.0
2	110	248	835	162.0
2	111	103	25	129.0
2	111	50	265	144.0
2	111	414	665	150.0
1	112	357	894	174.0
2	112	89	317	123.0
2	112	386	464	157.0
2	112	435	812	167.0
2	112	318	810	168.0
2	112	413	666	153.0
2	112	163	800	155.0
2	112	271	889	158.0
2	112	175	823	169.0
2	112	92	849	155.0
2	112	121	817	166.0
2	112	92	868	153.0
2	112	207	599	158.0
8	112	354	389	152.0
1	114	349	574	156.0
2	114	191	125	138.0
2	114	358	403	155.0
2	114	364	414	149.0
2	114	270	810	164.0
2	114	144	506	156.0
2	114	136	664	154.0
2	115	373	486	152.0
2	115	143	507	148.0
2	115	336	853	150.0
2	115	150	792	159.0
2	115	108	872	156.0
8	115	391	475	145.0
2	116	75	34	128.0
2	116	57	88	139.0
2	116	161	422	158.0
2	116	394	526	143.0
2	116	443	565	172.0
2	116	380	752	166.0
2	116	414	699	144.0
2	116	150	792	157.0
2	116	135	786	151.0
2	116	23	860	167.0
2	116	87	892	153.0
2	117	206	422	138.0
2	117	137	517	120.0
2	117	131	556	146.0
2	117	343	367	136.0
2	117	314	742	137.0
2	117	305	845	151.0
2	117	216	890	158.0
2	117	122	705	140.0
2	117	178	614	145.0
2	118	388	622	161.0
2	119	173	60	128.0
2	119	312	709	165.0
2	119	281	780	133.0
2	119	49	263	151.0
2	119	151	468	136.0
2	119	473	586	164.0
2	119	319	756	156.0
8	119	116	598	148.0
2	120	122	61	132.0
2	120	175	96	129.0
2	120	203	142	128.0
2	120	279	781	152.0
2	120	72	760	147.0
2	120	179	711	137.0
2	120	49	650	133.0
2	120	48	669	138.0
2	121	400	610	165.0
2	121	178	710	159.0
2	121	91	868	157.0
2	122	140	33	133.0
2	123	413	593	150.0
2	123	356	779	160.0
2	123	302	877	136.0
2	123	76	849	152.0
2	123	135	874	158.0
2	123	77	799	153.0
2	123	88	703	136.0
2	123	142	599	143.0
2	124	415	455	148.0
2	124	205	494	146.0
2	125	124	64	136.0
2	125	162	637	143.0
2	125	223	623	155.0
2	125	171	693	146.0
2	126	490	486	144.0
2	126	241	582	150.0
2	126	205	494	147.0
2	126	272	812	153.0
2	126	61	865	156.0
2	126	96	790	156.0
2	126	135	785	140.0
2	126	113	783	143.0
2	126	111	733	147.0
2	127	44	156	132.0
2	128	183	37	131.0
2	128	182	38	131.0
2	128	425	480	155.0
2	128	140	291	151.0
2	128	212	542	147.0
2	129	7	1	139.0
2	129	114	2	136.0
2	129	164	67	119.0
2	129	422	613	149.0
2	129	318	754	169.0
2	129	101	546	154.0
2	129	366	707	97.0
2	129	400	611	153.0
1	130	228	850	159.0
2	130	100	8	140.0
2	130	150	4	149.0
2	130	393	767	159.0
2	130	429	786	165.0
2	130	43	159	138.0
2	130	452	520	165.0
2	131	393	769	151.0
2	131	430	785	165.0
2	131	314	710	149.0
2	131	212	542	135.0
2	131	133	640	147.0
8	131	374	424	138.0
1	132	22	38	127.0
2	132	60	25	151.0
2	132	256	783	162.0
2	132	133	640	166.0
2	132	466	603	165.0
2	132	301	877	148.0
2	132	294	888	136.0
2	133	215	153	135.0
2	134	110	24	134.0
2	134	154	154	148.0
2	134	414	809	162.0
2	134	146	611	155.0
2	134	181	894	158.0
2	134	296	885	133.0
2	134	56	829	160.0
2	134	70	778	147.0
2	134	66	838	159.0
2	134	98	774	154.0
2	134	73	684	155.0
2	134	162	711	157.0
2	134	162	636	155.0
2	134	138	626	153.0
8	134	8	579	153.0
8	134	5	562	146.0
2	135	70	21	132.0
2	135	18	13	143.0
2	135	122	12	119.0
2	135	159	54	131.0
2	135	161	36	131.0
2	135	411	469	156.0
2	135	421	614	153.0
2	135	203	877	148.0
1	136	20	13	139.0
2	136	319	813	156.0
2	136	152	465	129.0
2	136	111	482	151.0
2	137	380	436	146.0
2	137	312	827	155.0
2	137	156	827	153.0
2	137	22	834	167.0
2	137	143	762	149.0
8	137	10	619	158.0
8	137	8	603	150.0
2	138	140	292	143.0
2	138	138	416	146.0
2	138	160	421	133.0
2	139	89	21	135.0
2	139	125	31	140.0
2	139	135	21	148.0
2	139	128	186	147.0
2	139	77	797	163.0
2	140	100	31	131.0
2	140	292	300	140.0
2	140	122	759	148.0
2	140	113	895	152.0
2	140	204	878	153.0
2	140	104	703	164.0
2	140	77	605	141.0
2	140	197	670	153.0
8	140	364	413	138.0
2	141	340	344	134.0
2	141	358	775	156.0
2	141	289	802	142.0
2	141	137	217	155.0
2	141	224	507	148.0
2	141	414	453	161.0
2	141	468	601	165.0
2	141	187	720	153.0
2	141	144	761	152.0
2	141	235	879	159.0
2	141	66	840	156.0
2	142	147	28	127.0
2	142	137	215	152.0
2	142	396	446	119.0
2	143	80	37	141.0
2	143	167	92	135.0
2	143	262	722	158.0
2	143	193	859	162.0
2	143	163	854	122.0
2	143	142	853	159.0
2	143	45	876	163.0
2	143	72	888	159.0
2	143	226	632	157.0
1	144	210	841	130.0
2	144	372	423	119.0
2	144	70	893	129.0
2	145	156	46	110.0
2	145	379	436	133.0
2	145	370	359	141.0
2	145	354	879	89.0
2	145	140	810	126.0
2	145	98	880	131.0
2	145	194	706	140.0
1	146	30	54	107.0
1	146	49	41	114.0
2	146	224	633	144.0
2	146	98	878	142.0
2	146	40	816	143.0
1	147	65	50	114.0
1	147	48	55	119.0
2	147	151	68	118.0
2	147	356	877	135.0
2	147	410	880	100.0
2	148	191	602	127.0
2	148	156	844	119.0
2	148	304	896	127.0
2	148	100	815	127.0
2	148	235	879	148.0
2	148	52	852	143.0
2	148	52	801	130.0
8	148	112	481	138.0
8	148	223	507	129.0
2	150	136	416	139.0
2	150	352	716	138.0
2	150	357	839	139.0
2	150	414	853	118.0
2	150	427	856	113.0
2	150	139	529	144.0
2	151	258	184	104.0
2	151	256	782	128.0
2	151	414	852	109.0
2	151	414	697	124.0
2	152	38	73	112.0
2	152	350	375	120.0
2	152	419	577	109.0
2	152	366	706	150.0
2	152	396	804	152.0
2	152	324	844	129.0
2	152	134	624	134.0
2	152	401	639	133.0
2	152	207	810	135.0
2	152	231	838	128.0
2	152	50	801	136.0
2	153	142	654	129.0
2	153	194	707	126.0
2	153	176	799	131.0
2	154	155	86	120.0
2	154	361	728	143.0
2	154	305	777	142.0
2	154	358	837	141.0
2	154	428	853	128.0
2	154	87	762	135.0
2	154	232	848	142.0
2	155	141	280	121.0
2	155	304	779	133.0
2	156	134	228	129.0
2	156	401	638	130.0
2	156	421	772	140.0
2	156	334	728	135.0
2	156	352	716	141.0
2	156	115	803	140.0
2	156	208	840	138.0
2	156	107	764	129.0
2	156	173	692	136.0
2	156	241	582	128.0
8	156	340	398	135.0
2	157	58	72	107.0
2	157	132	125	120.0
2	157	133	228	125.0
2	157	195	669	141.0
2	157	361	729	130.0
2	158	336	728	133.0
2	159	205	169	131.0
2	159	403	426	145.0
2	159	203	517	142.0
2	159	395	804	145.0
2	159	187	718	137.0
2	159	168	889	128.0
2	159	198	629	137.0
2	159	192	640	133.0
2	159	250	560	128.0
2	159	226	611	129.0
2	159	226	621	131.0
2	160	397	593	124.0
2	160	361	891	109.0
2	161	177	264	131.0
2	161	225	421	125.0
2	161	190	639	129.0
2	161	375	619	137.0
2	161	217	697	127.0
2	161	181	814	128.0
2	161	140	811	126.0
2	161	100	798	138.0
2	162	127	76	111.0
2	162	145	163	126.0
2	162	244	181	106.0
2	162	322	686	128.0
2	162	412	683	130.0
2	162	409	879	104.0
2	162	131	898	136.0
2	162	74	701	132.0
2	162	187	719	134.0
2	162	217	696	126.0
2	162	62	630	132.0
2	162	110	641	130.0
2	163	380	631	141.0
2	164	307	328	123.0
2	165	307	331	127.0
2	165	281	873	122.0
2	165	318	886	119.0
2	165	133	557	146.0
2	166	196	628	141.0
2	166	380	633	149.0
2	166	314	870	131.0
2	166	177	860	130.0
2	166	60	814	134.0
2	166	22	812	134.0
2	167	374	389	127.0
2	167	387	886	109.0
2	168	421	494	138.0
2	168	200	389	133.0
2	168	167	609	136.0
2	168	389	652	140.0
2	168	439	607	130.0
2	168	325	845	136.0
2	168	381	631	143.0
2	168	376	619	141.0
2	168	335	728	139.0
2	168	111	835	135.0
2	168	177	800	140.0
2	168	141	654	137.0
2	169	173	112	108.0
2	169	256	200	120.0
8	169	116	516	132.0
2	170	141	278	122.0
2	170	416	645	131.0
2	170	309	797	136.0
2	170	243	762	127.0
2	170	237	787	133.0
2	170	287	806	134.0
2	170	361	892	108.0
2	170	133	828	129.0
2	170	60	814	131.0
2	170	164	610	130.0
8	170	22	507	131.0
2	171	241	890	133.0
2	171	83	867	130.0
2	172	377	618	131.0
2	172	407	655	144.0
2	173	46	202	133.0
2	173	153	870	138.0
2	173	90	595	128.0
2	174	30	65	109.0
2	175	202	406	128.0
2	175	183	815	136.0
2	176	117	517	144.0
2	176	83	809	133.0
2	176	214	866	128.0
2	176	184	815	137.0
2	176	46	631	140.0
8	176	328	380	125.0
2	177	48	245	139.0
2	177	239	646	140.0
2	177	408	654	141.0
2	177	216	864	140.0
2	177	205	851	134.0
2	177	168	886	134.0
2	177	50	851	144.0
2	177	38	828	141.0
2	177	82	807	129.0
8	177	18	557	132.0
2	179	292	789	140.0
2	179	408	655	144.0
2	179	386	886	119.0
2	179	305	858	151.0
2	179	10	858	139.0
2	179	122	864	153.0
2	179	161	755	130.0
2	179	83	865	151.0
2	179	59	897	142.0
2	179	208	808	135.0
2	179	135	701	145.0
2	180	179	466	106.0
2	180	178	632	131.0
2	180	317	888	113.0
2	180	155	871	134.0
2	180	18	791	130.0
2	181	56	163	131.0
2	181	418	632	139.0
2	181	292	788	141.0
2	182	192	353	114.0
2	182	126	540	127.0
2	182	178	846	129.0
2	182	100	559	131.0
2	184	235	660	134.0
2	184	314	728	133.0
2	184	309	764	134.0
2	184	205	854	134.0
2	184	101	861	128.0
2	184	113	880	132.0
2	184	99	800	136.0
2	184	104	624	128.0
2	184	238	645	122.0
2	185	328	379	132.0
2	185	391	649	132.0
2	185	315	726	137.0
2	187	381	472	123.0
2	187	308	765	142.0
2	187	439	879	147.0
2	187	268	384	115.0
2	187	362	821	136.0
2	187	435	810	140.0
2	187	431	834	132.0
2	187	342	895	108.0
2	187	176	858	139.0
2	187	53	691	137.0
2	188	169	121	139.0
2	188	194	154	136.0
2	188	163	811	139.0
2	189	163	79	112.0
2	189	156	96	115.0
2	189	162	757	123.0
2	189	437	881	138.0
2	189	175	833	122.0
8	189	42	629	136.0
8	189	60	450	131.0
